ADDRESS_ENGNM,ADDRESS_CHTNM,BLDG_ENGNM,BLDG_CHTNM,OS_STATUS,OS_STATUS_CHTNM,OS_TYPE,OS_TYPE_CHTNM,BEACH,BEACH_CHTNM,AMENITY_AREA,AMENITY_AREA_CHTNM,INDOOR_FACILITIES,INDOOR_FACILITIES_CHTNM,OS_AREA,OS_AREA_CHTNM,REMARK,REMARK_CHTNM,LAST_UPDATE,OBJECTID_1,GeometryLongitude,GeometryLatitude
Kowloon City,九龍城 / 九龙城,Kwun Tak Court,冠德苑 / 冠德苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1900,1900,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,261,114.18370000000004,22.31460000000004
Kwai Tsing,葵青 / 葵青,Ching Chun Court,青俊苑 / 青俊苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1470,1470,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,262,114.10890000000006,22.346400000000074
Kwai Tsing,葵青 / 葵青,Ching Fu Court,青富苑 / 青富苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6900,6900,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,263,114.10760000000005,22.342200000000048
Kwai Tsing,葵青 / 葵青,Ching Nga Court,青雅苑 / 青雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2100,2100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,264,114.1046,22.362700000000075
Kwai Tsing,葵青 / 葵青,Ching Shing Court,青盛苑 / 青盛苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3500,3500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,265,114.10250000000008,22.34970000000004
Kwai Tsing,葵青 / 葵青,Ching Tai Court,青泰苑 / 青泰苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,16700,16700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,266,114.10100000000011,22.362900000000025
Kwai Tsing,葵青 / 葵青,Ching Wah Court,青華苑 / 青华苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,18500,18500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,267,114.1006000000001,22.348700000000065
Kwai Tsing,葵青 / 葵青,Ching Wang Court,青宏苑 / 青宏苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3000,3000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,268,114.1047000000001,22.361800000000073
Kwai Tsing,葵青 / 葵青,Kwai Chun Court,葵俊苑 / 葵俊苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4900,4900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,269,114.13190000000009,22.364500000000078
Kwai Tsing,葵青 / 葵青,Kwai Hong Court,葵康苑 / 葵康苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2700,2700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,270,114.13010000000008,22.36280000000005
Kwai Tsing,葵青 / 葵青,Kwai Yin Court,葵賢苑 / 葵贤苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3000,3000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,271,114.12580000000003,22.369600000000048
Kwai Tsing,葵青 / 葵青,Lai Yan Court,荔欣苑 / 荔欣苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7700,7700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,272,114.13670000000002,22.34310000000005
Kwai Tsing,葵青 / 葵青,Ning Fung Court,寧峰苑 / 宁峰苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7700,7700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,273,114.13810000000001,22.372300000000052
Kwai Tsing,葵青 / 葵青,Serene Garden,海悅花園 / 海悦花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3200,3200,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,274,114.10760000000005,22.353200000000072
Kwai Tsing,葵青 / 葵青,Sheung Man Court,尚文苑 / 尚文苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1200,1200,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,275,114.12240000000008,22.367800000000045
Kwai Tsing,葵青 / 葵青,Tsui Yiu Court,翠瑤苑 / 翠瑶苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3600,3600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,276,114.13170000000002,22.350700000000074
Kwai Tsing,葵青 / 葵青,Yi Fung Court,怡峰苑 / 怡峰苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1600,1600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,277,114.13890000000004,22.361800000000073
Kwai Tsing,葵青 / 葵青,Yin Lai Court,賢麗苑 / 贤丽苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2200,2200,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,278,114.12660000000005,22.34890000000007
Kwai Tsing,葵青 / 葵青,Yuet Lai Court,悅麗苑 / 悦丽苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4000,4000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,279,114.12720000000002,22.34830000000005
Kwun Tong,觀塘 / 观塘,Cheung Wo Court,祥和苑 / 祥和苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5900,5900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,280,114.22700000000009,22.31970000000007
Kwun Tong,觀塘 / 观塘,Choi Hing Court,彩興苑 / 彩兴苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4130,4130,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,281,114.21350000000007,22.331600000000037
Kwun Tong,觀塘 / 观塘,Chun Wah Court,振華苑 / 振华苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,630,630,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,282,114.21770000000004,22.322700000000054
Kwun Tong,觀塘 / 观塘,Hiu Lai Court,曉麗苑 / 晓丽苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,25400,25400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,283,114.22860000000003,22.320700000000045
Kwun Tong,觀塘 / 观塘,Hong Nga Court,康雅苑 / 康雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6400,6400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,284,114.2383000000001,22.30570000000006
Kwun Tong,觀塘 / 观塘,Hong Pak Court,康柏苑 / 康柏苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,10300,10300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,285,114.24080000000004,22.301900000000046
Kwun Tong,觀塘 / 观塘,Hong Shui Court,康瑞苑 / 康瑞苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4000,4000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,286,114.24080000000004,22.301300000000026
Kwun Tong,觀塘 / 观塘,Hong Tin Court,康田苑 / 康田苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2400,2400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,287,114.23470000000009,22.307700000000068
Kwun Tong,觀塘 / 观塘,Hong Wah Court,康華苑 / 康华苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7900,7900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,288,114.23990000000003,22.313900000000046
Kwun Tong,觀塘 / 观塘,Hong Yat Court,康逸苑 / 康逸苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,9500,9500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,289,114.23460000000011,22.311000000000035
Kwun Tong,觀塘 / 观塘,Hong Ying Court,康盈苑 / 康盈苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2040,2040,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,290,114.2382,22.308100000000024
Kwun Tong,觀塘 / 观塘,Kai Tai Court,啟泰苑 / 启泰苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5400,5400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,291,114.21070000000009,22.32830000000007
Kwun Tong,觀塘 / 观塘,Ko Chun Court,高俊苑 / 高俊苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,13300,13300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,292,114.24210000000005,22.299100000000067
Kwun Tong,觀塘 / 观塘,Lei On Court,鯉安苑 / 鲤安苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,8000,8000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,293,114.23260000000005,22.308400000000063
Kwun Tong,觀塘 / 观塘,Lok Nga Court,樂雅苑 / 乐雅苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5800,5800,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,294,114.2197000000001,22.323100000000068
Kwun Tong,觀塘 / 观塘,On Kay Court,安基苑 / 安基苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3200,3200,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,295,114.21750000000009,22.322200000000066
Kwun Tong,觀塘 / 观塘,Po Pui Court,寶珮苑 / 宝佩苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,12300,12300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,296,114.22770000000003,22.31770000000006
Kwun Tong,觀塘 / 观塘,Richland Gardens,麗晶花園 / 丽晶花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,16100,16100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,297,114.20700000000011,22.32970000000006
Kwun Tong,觀塘 / 观塘,Shun Chi Court,順緻苑 / 顺致苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,14300,14300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,298,114.22730000000001,22.33200000000005
Kwun Tong,觀塘 / 观塘,Yau Chui Court,油翠苑 / 油翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2000,2000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,299,114.23810000000003,22.30030000000005
Kwun Tong,觀塘 / 观塘,Yau Tong Centre,油塘中心 / 油塘中心,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,0,0,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,300,114.2383000000001,22.294700000000034
North,北區 / 北区,Cheong Shing Court,昌盛苑 / 昌盛苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7900,7900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,301,114.1382000000001,22.483900000000062
North,北區 / 北区,Choi Po Court,彩蒲苑 / 彩蒲苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,19700,19700,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,302,114.12430000000006,22.501100000000065
North,北區 / 北区,Ka Shing Court,嘉盛苑 / 嘉盛苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,11900,11900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,303,114.1341000000001,22.49380000000008
North,北區 / 北区,King Shing Court,景盛苑 / 景盛苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,15300,15300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,304,114.1409000000001,22.487700000000075
North,北區 / 北区,On Shing Court,安盛苑 / 安盛苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2500,2500,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,305,114.13520000000005,22.502200000000073
North,北區 / 北区,Shan Lai Court,山麗苑 / 山丽苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,9800,9800,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,306,114.1599000000001,22.50320000000005
North,北區 / 北区,Sunningdale Garden,順欣花園 / 顺欣花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2900,2900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,307,114.13210000000004,22.501600000000053
North,北區 / 北区,Tsui Lai Garden,翠麗花園 / 翠丽花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6800,6800,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,308,114.12830000000008,22.508300000000077
North,北區 / 北区,Wing Fai Centre,榮輝中心 / 荣辉中心,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,4000,4000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,309,114.14320000000009,22.501600000000053
